Date,USDPEN,Outright 3M,"ATM VOL MID, 3M",USSOC 3M,Tasa Efectiva 3M,Tasa Implicita 3M
2015-05-12,3.154,3.1985,0.06705,0.001335,0.0013356684830916343,-0.05323755583353906
2015-05-13,3.1518,3.202,0.06675,0.001345,0.0013456785364587276,-0.059988163289544816
2015-05-14,3.1485,3.2024,0.0672,0.00135,0.001350683591286872,-0.06438175794938172
2015-05-15,3.1455,3.2085,0.06465,0.00135,0.001350683591286872,-0.07501054402737806
2015-05-18,3.1515,3.2075,0.0675,0.001355,0.0013556886648766753,-0.06676513570874032
2015-05-19,3.155,3.1965,0.0669,0.00135,0.001350683591286872,-0.04964728912450378
2015-05-20,3.154,3.188,0.06715,0.0013750000000000001,0.0013757091468649119,-0.04066440802834792
2015-05-21,3.1455,3.2,0.068,0.0013700000000000001,0.001370703998223144,-0.06512461221337018
2015-05-22,3.1475,3.2,0.06775,0.001345,0.0013456785364587276,-0.06276808330380879
2015-05-25,3.1515,3.199,0.06765,0.00133,0.0013306634845522414,-0.05683038497203441
2015-05-26,3.1525,3.1975,0.0689,0.00136,0.0013606937572294697,-0.05383101386330502
2015-05-27,3.1545,3.199,0.0691,0.0014099999999999998,0.001410745712716599,-0.0531582183718986
2015-05-28,3.1565,3.199,0.0689,0.0013900000000000002,0.0013907247053657201,-0.05077366465340705
2015-05-29,3.1568,3.204,0.0669,0.0014349999999999999,0.0014357723940781053,-0.056283946645350635
2015-06-01,3.1575,3.205,0.0688,0.0014000000000000002,0.0014007351715150662,-0.05665792046431495
2015-06-02,3.1575,3.2075,0.06895,0.0014099999999999998,0.001410745712716599,-0.05958613388641798
2015-06-03,3.151,3.1969,0.0688,0.0014299999999999998,0.0014307670202793332,-0.0548552281598893
2015-06-04,3.1432,3.2095,0.07765,0.0014399999999999999,0.0014407777866405347,-0.07877903152904953
2015-06-05,3.1545,3.216,0.0814,0.001475,0.0014758160599588344,-0.0729600866199328
2015-06-08,3.1555,3.225,0.0868,0.00151,0.001510855252704335,-0.08207008607499211
2015-06-09,3.1545,3.2125,0.0902,0.00156,0.0015609128372986447,-0.06883434545538925
2015-06-10,3.155,3.2168,0.09359999999999999,0.00145,0.0014507886280568094,-0.07331778764165531
2015-06-11,3.1535,3.2125,0.09385,0.00156,0.0015609128372986447,-0.07001452991370527
2015-06-12,3.1555,3.221,0.09480000000000001,0.00157,0.001570924579392008,-0.07744652868254753
2015-06-15,3.161,3.22,0.09300000000000001,0.00156,0.0015609128372986447,-0.06985241270750198
2015-06-16,3.163,3.226,0.09365,0.00159,0.0015909482887552784,-0.07438644388166038
2015-06-17,3.1635,3.2145,0.09494999999999999,0.0016,0.0016009602560251857,-0.06046628991472636
2015-06-18,3.164,3.214,0.09285,0.00166,0.0016610336359235145,-0.05923058693971239
2015-06-19,3.1685,3.2175,0.09494999999999999,0.0017499999999999998,0.0017511487724979347,-0.05789247504060335
2015-06-22,3.172,3.2255,0.095975,0.00181,0.0018112289081504418,-0.06301977565935513
2015-06-23,3.1805,3.224,0.09335,0.0017299999999999998,0.0017311226611427255,-0.05124815350585754
2015-06-24,3.172,3.222,0.09369999999999999,0.0017499999999999998,0.0017511487724979347,-0.05899827536453062
2015-06-25,3.1695,3.208,0.0926,0.0017649999999999999,0.0017661685530607762,-0.04546480361540639
2015-06-26,3.1725,3.219,0.09275,0.00181,0.0018112289081504418,-0.054833083841345
2015-06-29,3.178,3.22,0.092275,0.00185,0.001851283833272488,-0.04940539810516109
2015-06-30,3.1795,3.2231,0.0926,0.00181,0.0018112289081504418,-0.05130613549460661
2015-07-01,3.1775,3.218,0.0922,0.001825,0.0018262493643177447,-0.04766337990813985
2015-07-02,3.1715,3.223,0.09175000000000001,0.001885,0.0018863328780382993,-0.060631282993073965
2015-07-03,3.1765,3.2245,0.09179999999999999,0.00192,0.0019213828424211599,-0.05641819260186187
2015-07-06,3.177,3.2194,0.090125,0.00189,0.0018913399595044122,-0.04985535908512717
2015-07-07,3.1845,3.2275,0.091375,0.0019850000000000002,0.001986478073270126,-0.05035372326537779
2015-07-08,3.1825,3.2335,0.09085000000000001,0.001975,0.001976463215917601,-0.059757867608946524
2015-07-09,3.181,3.2305,0.090675,0.0014249999999999998,0.0014257616652439964,-0.05855608148795155
2015-07-10,3.1765,3.239,0.091275,0.0014099999999999998,0.001410745712716599,-0.07367391464578854
2015-07-13,3.179,3.2315,0.0909,0.0013950000000000002,0.0013957299290585645,-0.06211151068033327
2015-07-14,3.1795,3.2395,0.09035,0.0013900000000000002,0.0013907247053657201,-0.07076203592301411
2015-07-15,3.1795,3.2435,0.09025,0.0014149999999999998,0.0014157510114620742,-0.07531433237197205
2015-07-16,3.1765,3.248,0.090125,0.0014050000000000002,0.001405740432734337,-0.08390305888422245
2015-07-17,3.1825,3.265,0.091575,0.0014000000000000002,0.0014007351715150662,-0.09604083408549069
2015-07-20,3.1815,3.26,0.09015000000000001,0.0013900000000000002,0.0013907247053657201,-0.09163399119918303
2015-07-21,3.181,3.2605,0.08985,0.0013900000000000002,0.0013907247053657201,-0.09276160265901401
2015-07-22,3.1885,3.281,0.0915,0.0013850000000000002,0.0013857195004356448,-0.10685461709005795
2015-07-23,3.1885,3.291,0.08987500000000001,0.0013950000000000002,0.0013957299290585645,-0.11765202909891204
2015-07-24,3.185,3.3045,0.0911,0.00136,0.0013606937572294697,-0.13581790887325096
2015-07-30,3.194,3.3181,0.092525,0.0013800000000000002,0.0013807143142690048,-0.14023257179802762
2015-07-31,3.191,3.3243,0.090325,0.0013650000000000001,0.0013656988683445892,-0.14984308969775162
2015-08-03,3.1945,3.3185,0.09035,0.0014050000000000002,0.001405740432734337,-0.14008730890400067
2015-08-04,3.1945,3.3275,0.090675,0.0013900000000000002,0.0013907247053657201,-0.1493657254044185
2015-08-05,3.2025,3.3551,0.0915,0.0013900000000000002,0.0013907247053657201,-0.16873739835774637
2015-08-06,3.2033,3.392,0.09,0.0013900000000000002,0.0013907247053657201,-0.2035277573919103
2015-08-07,3.2025,3.3832,0.09050000000000001,0.0013750000000000001,0.0013757091468649119,-0.19602430939286375
2015-08-10,3.2045,3.3438,0.09029999999999999,0.00134,0.0013406735003940184,-0.1553791713621132
2015-08-11,3.2188,3.4732,0.09045,0.001335,0.0013356684830916343,-0.26135376649386766
2015-08-12,3.224,3.4328,0.091625,0.001355,0.0013556886648766753,-0.22093356135405928
2015-08-13,3.238,3.3248,0.0916,0.0013800000000000002,0.0013807143142690048,-0.09916656444702232
2015-08-14,3.2415,3.3341,0.0915,0.0013700000000000001,0.001370703998223144,-0.10532665371684846
2015-08-17,3.2435,3.355,0.0916,0.0013650000000000001,0.0013656988683445892,-0.12526153973654053
2015-08-18,3.2505,3.371,0.092125,0.001355,0.0013556886648766753,-0.1343266640575188
2015-08-19,3.2565,3.313,0.09215,0.0014000000000000002,0.0014007351715150662,-0.06518323503351908
2015-08-20,3.2598,3.328,0.09029999999999999,0.001355,0.0013556886648766753,-0.07823774452012422
2015-08-21,3.2695,3.3166,0.089125,0.001325,0.0013256585047742853,-0.054354574354893326
2015-08-24,3.278,3.3464,0.09022500000000001,0.00132,0.0013206535437595424,-0.07807081206536481
2015-08-25,3.2885,3.336,0.0892,0.001345,0.0013456785364587276,-0.054478856627567684
2015-08-26,3.3058,3.32,0.08875,0.001345,0.0013456785364587276,-0.015676181068808415
2015-08-27,3.276,3.304,0.08904999999999999,0.001325,0.0013256585047742853,-0.032188534844280414
2015-08-28,3.226,3.316,0.0894,0.00134,0.0013406735003940184,-0.10302317616832168
2015-08-31,3.2365,3.322,0.08885,0.00135,0.001350683591286872,-0.09782636415799695
2015-09-01,3.2515,3.29,0.089225,0.001325,0.0013256585047742853,-0.044728575938518755
2015-09-02,3.2535,3.2691,0.08835000000000001,0.0013750000000000001,0.0013757091468649119,-0.01760198989669981
2015-09-03,3.205,3.2736,0.08595000000000001,0.001315,0.0013156486015075686,-0.0800151180304951
2015-09-04,3.215,3.2885,0.0857,0.0012900000000000001,0.0012906241716790223,-0.08527052416525194
2015-09-07,3.2285,3.3075,0.086175,0.00125,0.001250586059579506,-0.09103631033195003
2015-09-08,3.2275,3.323,0.08647500000000001,0.0012850000000000001,0.0012856193419996664,-0.10895093785733334
2015-09-09,3.224,3.3117,0.08525,0.0012950000000000001,0.0012956290201200371,-0.10062978511733067
2015-09-10,3.2155,3.3161,0.08365,0.001345,0.0013456785364587276,-0.11474658846241192
2015-09-11,3.2085,3.334,0.08495,0.001485,0.0014858271640663112,-0.1410050707202013
2015-09-14,3.211,3.327,0.08485,0.00153,0.001530878061369867,-0.13101083335313557
2015-09-15,3.212,3.3047,0.084725,0.00164,0.0016410088757121688,-0.10610587771590752
2015-09-16,3.199,3.3015,0.084825,0.0017000000000000001,0.0017010840570947927,-0.11702197009994575
2015-09-17,3.184,3.2735,0.08465,0.001915,0.0019163756483486782,-0.10324391943563571
2015-09-18,3.1915,3.274,0.08470000000000001,0.001975,0.001976463215917601,-0.09526328508795345
2015-09-21,3.1965,3.269,0.08474999999999999,0.00213,0.0021317019415554306,-0.08385555251639976
2015-09-22,3.2155,3.2847,0.08485,0.002175,0.0021767746275320743,-0.07964463664542265
2015-09-23,3.2235,3.2885,0.084575,0.0022500000000000003,0.0022518991495144025,-0.07467094032236965
2015-09-24,3.2125,3.2766,0.08474999999999999,0.002235,0.00223687390724292,-0.07391848671209755
2015-09-25,3.2235,3.312,0.08445,0.002255,0.002256907601146496,-0.10065061119722518
2015-09-28,3.2365,3.3065,0.084525,0.0023,0.0023019845105469727,-0.07991716735953869
2015-09-29,3.2345,3.3,0.08512499999999999,0.002485,0.0024873166686136816,-0.07476564746421799
2015-09-30,3.2335,3.284,0.08485,0.00261,0.002612555648904946,-0.05765049602035954
2015-10-01,3.233,3.3025,0.08425,0.0027300000000000002,0.002732796109367719,-0.07904855673760025
2015-10-02,3.224,3.3015,0.0842,0.0027900000000000004,0.00279292039508916,-0.0881021635259579
2015-10-05,3.222,3.3057,0.08455,0.002845,0.0028480366988492545,-0.09492718230110464
2015-10-06,3.2235,3.309,0.07582499999999999,0.003045,0.0030484787742932618,-0.0966718312999083
2015-10-07,3.224,3.3075,0.07585,0.0029449999999999997,0.0029482539810479214,-0.09456089408419632
2015-10-09,3.212,3.323,0.07515,0.00311,0.00311362891788014,-0.12434927345056235
2015-10-12,3.2275,3.3205,0.07525,0.003165,0.0031687584412996017,-0.10458355972988365
2015-10-13,3.241,3.3277,0.07495,0.00332,0.003324135687622798,-0.09722252008454857
2015-10-14,3.2395,3.3323,0.072175,0.0035199999999999997,0.0035246491264875335,-0.10367892299387049
2015-10-15,3.2335,3.341,0.072325,0.0034999999999999996,0.0035045964302735655,-0.11954954010777807
2015-10-16,3.2475,3.3395,0.07202499999999999,0.0034599999999999995,0.0034644919394177798,-0.10262729188013575
2015-10-19,3.2515,3.3368,0.0753,0.0034300000000000003,0.003434414360141247,-0.09530265087207501
2015-10-20,3.257,3.3325,0.073175,0.0033750000000000004,0.0033792738875921824,-0.084505946397331
2015-10-21,3.26,3.3425,0.07385,0.003425,0.0034294014959996844,-0.09202987595201395
2015-10-22,3.261,3.3505,0.073175,0.00344,0.003444440144771077,-0.09955324542478527
2015-10-23,3.2705,3.3605,0.07445,0.003425,0.0034294014959996844,-0.09982315590986157
2015-10-26,3.274,3.3628,0.07655,0.0035199999999999997,0.0035246491264875335,-0.09834874885458866
2015-10-27,3.28,3.3552,0.07725,0.0034449999999999997,0.0034494530652593447,-0.08353217410934166
2015-10-28,3.282,3.366,0.07475,0.0034000000000000002,0.0034043374570220664,-0.09306986144914797
2015-10-29,3.288,3.3685,0.0712,0.003495,0.003499583303177234,-0.08904227048124402
2015-10-30,3.287,3.3881,0.0696,0.0035199999999999997,0.0035246491264875335,-0.11099955093640135
2015-11-02,3.288,3.3975,0.0698,0.0035199999999999997,0.0035246491264875335,-0.1197269251250278
2015-11-03,3.2845,3.3923,0.0729,0.0034999999999999996,0.0035045964302735655,-0.11809983995963336
2015-11-04,3.297,3.4104,0.0707,0.003525,0.003529662347498075,-0.12343379298943169
2015-11-05,3.3025,3.412,0.06965,0.003545,0.0035497154193733227,-0.11920648727712768
2015-11-06,3.313,3.3925,0.07275000000000001,0.0035299999999999997,0.0035346755872920355,-0.08727761564293757
2015-11-09,3.3125,3.433,0.0695,0.003555,0.003559742068010685,-0.13009552435469096
2015-11-10,3.3155,3.4285,0.069475,0.0035199999999999997,0.0035246491264875335,-0.12237788554659723
2015-11-11,3.3135,3.4365,0.076475,0.0035299999999999997,0.0035346755872920355,-0.13260904281415276
2015-11-12,3.3238,3.4323,0.0698,0.0035199999999999997,0.0035246491264875335,-0.11747581250004069
2015-11-13,3.3365,3.427,0.07014999999999999,0.003515,0.0035196359242599673,-0.098358331923316
2015-11-16,3.346,3.4297,0.0704,0.003495,0.003499583303177234,-0.09093191890410468
2015-11-17,3.3475,3.424,0.0699,0.0035299999999999997,0.0035346755872920355,-0.08318923896042152
2015-11-18,3.359,3.4194,0.07045,0.0036,0.0036048629166556267,-0.06544870647496492
2015-11-19,3.3555,3.4177,0.070075,0.00362,0.0036249171155411375,-0.06746604518671862
2015-11-20,3.3625,3.416,0.0722,0.00362,0.0036249171155411375,-0.05778685465391664
2015-11-23,3.3792,3.4257,0.06995,0.00363,0.003634944327687739,-0.04975837757535917
2015-11-24,3.3735,3.4235,0.071575,0.003675,0.003680067712160895,-0.053682593291497716
2015-11-25,3.3783,3.4237,0.07045,0.00367,0.0036750539276373395,-0.048512315428009045
2015-11-26,3.3763,3.4298,0.070025,0.00374,0.0037452486203652935,-0.057432559903569436
2015-11-27,3.373,3.4248,0.0732,0.003725,0.0037302065905464588,-0.0556314845270508
2015-11-30,3.3759,3.4228,0.072175,0.00375,0.003755276734171087,-0.05013903069168979
2015-12-01,3.3725,3.4188,0.07285,0.00374,0.0037452486203652935,-0.049534068300711276
2015-12-02,3.37,3.4278,0.074325,0.0037199999999999998,0.0037251926181764983,-0.06228140017967998
2015-12-03,3.3695,3.427,0.07075000000000001,0.0037099999999999998,0.00371516472979061,-0.061971765237423426
2015-12-04,3.3685,3.435,0.070025,0.0037099999999999998,0.00371516472979061,-0.07178255366476716
2015-12-07,3.377,3.4375,0.07325,0.0037099999999999998,0.00371516472979061,-0.065102709823878
2015-12-09,3.374,3.455,0.07327499999999999,0.0037099999999999998,0.00371516472979061,-0.08715174026489059
2015-12-10,3.375,3.4408,0.073125,0.003735,0.0037402345916406343,-0.0708652064211116
2015-12-11,3.3795,3.439,0.07917500000000001,0.003725,0.0037302065905464588,-0.06395205539190885
2015-12-14,3.3745,3.4535,0.0741,0.003735,0.0037402345916406343,-0.08499973132762606
2015-12-15,3.3735,3.4563,0.073625,0.003785,0.0037903757242239156,-0.08899625988693838
2015-12-16,3.3695,3.4591,0.0735,0.003775,0.0037803473474251614,-0.09625051657388228
2015-12-17,3.3785,3.466,0.073075,0.003785,0.0037903757242239156,-0.09379910470425545
2015-12-18,3.3775,3.4735,0.07385,0.003775,0.0037803473474251614,-0.10267264693987121
2015-12-21,3.3865,3.463,0.069675,0.0038050000000000002,0.0038104327032491003,-0.08199286090148072
2015-12-22,3.392,3.4645,0.0697,0.00383,0.003835504349708252,-0.07759071972212017
2015-12-23,3.395,3.4745,0.0703,0.00383,0.003835504349708252,-0.08493403507340413
2015-12-24,3.393,3.4756,0.072925,0.003865,0.003870605443761832,-0.08821168518614408
2015-12-28,3.405,3.475,0.072425,0.003835,0.003840518735357401,-0.07463312167644187
2015-12-29,3.406,3.4725,0.07185,0.00385,0.0038555620050220174,-0.07086079293019887
2015-12-30,3.409,3.4765,0.07214999999999999,0.00383,0.003835504349708252,-0.07188536251020539
2015-12-31,3.414,3.471,0.072175,0.00381,0.0038154469949689407,-0.0605157865321021
2016-01-04,3.4225,3.48,0.0706,0.00381,0.0038154469949689407,-0.06090241030336574
2016-01-05,3.4125,3.482,0.081525,0.0038,0.0038054184303146776,-0.07396988864005993
2016-01-06,3.4158,3.488,0.081125,0.00378,0.0037853615264318297,-0.07678109366044938
2016-01-07,3.4235,3.495,0.08130000000000001,0.00376,0.0037653049231165525,-0.07588761922481224
2016-01-08,3.4263,3.496,0.081275,0.003775,0.0037803473474251614,-0.07390713613354827
2016-01-11,3.4265,3.4963,0.08199999999999999,0.00385,0.0038555620050220174,-0.07393938667513333
2016-01-12,3.4235,3.5152,0.0809,0.0038050000000000002,0.0038104327032491003,-0.09690616919752548
2016-01-13,3.428,3.512,0.080925,0.003775,0.0037803473474251614,-0.0888625184839763
2016-01-14,3.4225,3.511,0.0812,0.00362,0.0036249171155411375,-0.09380440986349181
2016-01-15,3.4295,3.5145,0.080775,0.00365,0.003654998977388857,-0.08997465026397633
2016-01-18,3.4335,3.522,0.080775,0.00366,0.0036650264149444833,-0.09347540507377095
2016-01-19,3.4375,3.5298,0.08105000000000001,0.00367,0.0036750539276373395,-0.09725817910668877
2016-01-20,3.4455,3.5415,0.080975,0.00366,0.0036650264149444833,-0.10081547615289144
2016-01-21,3.4475,3.5377,0.08102499999999999,0.00366,0.0036650264149444833,-0.09484723152433638
2016-01-22,3.4475,3.5252,0.0967,0.003665,0.0036700401618985357,-0.08193588085297487
2016-01-25,3.4645,3.529,0.11082499999999999,0.003675,0.003680067712160895,-0.0677102085560718
2016-01-26,3.4635,3.5427,0.1104,0.00368,0.0036850815154687577,-0.0831026288282346
2016-01-27,3.465,3.5429,0.11,0.00366,0.0036650264149444833,-0.0817389367160033
2016-01-28,3.4655,3.5538,0.10935,0.003665,0.0036700401618985357,-0.09242475584872611
2016-01-29,3.4725,3.5617,0.108975,0.0036349999999999998,0.003639957961936613,-0.09318725357892088
2016-02-01,3.4825,3.555,0.110175,0.00364,0.00364497161496935,-0.07575695067033794
2016-02-02,3.4945,3.548,0.11057499999999999,0.00363,0.003634944327687739,-0.055544481242840615
2016-02-03,3.4904,3.5452,0.10957499999999999,0.00364,0.00364497161496935,-0.056986412277927445
2016-02-04,3.4765,3.5445,0.10952500000000001,0.00362,0.0036249171155411375,-0.0712037630143606
2016-02-05,3.4805,3.5493,0.10952500000000001,0.00363,0.003634944327687739,-0.07194975411837934
2016-02-08,3.4945,3.5563,0.10957499999999999,0.0036149999999999997,0.003619903537644298,-0.06434469198312454
2016-02-09,3.503,3.566,0.1097,0.00361,0.0036148899785310995,-0.06545054200658718
2016-02-10,3.507,3.578,0.109675,0.00362,0.0036249171155411375,-0.07369682283572943
2016-02-11,3.515,3.5815,0.10957499999999999,0.00362,0.0036249171155411375,-0.0688644017032779
2016-02-12,3.5065,3.5755,0.10952500000000001,0.0036249999999999998,0.0036299307122229507,-0.07162839658339304
2016-02-15,3.4995,3.571,0.10957499999999999,0.0036249999999999998,0.0036299307122229507,-0.07436835166137179
2016-02-16,3.512,3.5695,0.10980000000000001,0.0036349999999999998,0.003639957961936613,-0.05948348200596032
2016-02-17,3.5035,3.5615,0.10957499999999999,0.00363,0.003634944327687739,-0.06016315557899865
2016-02-18,3.5075,3.5335,0.10945,0.0036349999999999998,0.003639957961936613,-0.025575309603194762
2016-02-19,3.515,3.498,0.10942500000000001,0.003645,0.0036499852867866167,0.023303311209108113
2016-02-22,3.519,3.499,0.10957499999999999,0.003645,0.0036499852867866167,0.02679460937148015
2016-02-23,3.531,3.4905,0.1092,0.0036249999999999998,0.0036299307122229507,0.05102707893345282
2016-02-24,3.529,3.5085,0.10957499999999999,0.00366,0.0036650264149444833,0.027328889379002463
2016-02-25,3.5275,3.48,0.10955,0.0036349999999999998,0.003639957961936613,0.05956854599168482
2016-02-26,3.5245,3.4645,0.109625,0.00365,0.003654998977388857,0.07500936835001193
2016-02-29,3.5225,3.3967,0.1096,0.00365,0.003654998977388857,0.16080613371890706
2016-03-01,3.5175,3.37,0.1092,0.00365,0.003654998977388857,0.19124549980210492
2016-03-02,3.493,3.3905,0.109775,0.00364,0.00364497161496935,0.13062728202006846
2016-03-03,3.463,3.4097,0.10955,0.0036349999999999998,0.003639957961936613,0.0678819145083347
2016-03-04,3.4575,3.4015,0.10957499999999999,0.00365,0.003654998977388857,0.07139917100493576
2016-03-07,3.4525,3.41,0.11012499999999999,0.00365,0.003654998977388857,0.05463379795020895
2016-03-08,3.464,3.447,0.10957499999999999,0.003645,0.0036499852867866167,0.023596240952017622
2016-03-09,3.4415,3.4488,0.10375,0.003655,0.0036600126867747385,-0.004810746352804318
2016-03-10,3.427,3.4193,0.10400000000000001,0.003655,0.0036600126867747385,0.012731256761330245
2016-03-11,3.3605,3.406,0.104125,0.003655,0.0036600126867747385,-0.0489055530935989
2016-03-14,3.3335,3.4145,0.104075,0.003645,0.0036499852867866167,-0.08825025148220234
2016-03-15,3.356,3.4116,0.103825,0.00366,0.0036650264149444833,-0.06018109530740978
2016-03-16,3.3795,3.352,0.10402499999999999,0.0037,0.003705136916544838,0.037050511748554005
2016-03-17,3.368,3.3863,0.104075,0.003775,0.0037803473474251614,-0.017742626969610265
2016-03-18,3.3795,3.3915,0.104125,0.00383,0.003835504349708252,-0.010296583298609718
2016-03-21,3.409,3.408,0.10432499999999999,0.00384,0.0038455331397937442,0.0050242742818102926
2016-03-22,3.4075,3.4353,0.104175,0.0039250000000000005,0.003930780889494168,-0.028173917996525466
2016-03-23,3.38,3.4373,0.10414999999999999,0.003965,0.0039708993562566075,-0.06131868385286998
2016-03-28,3.3675,3.3867,0.10402499999999999,0.003985,0.003990959040528708,-0.018583605565027916
2016-03-29,3.377,3.3277,0.10535,0.003965,0.0039708993562566075,0.06480161317287747
2016-03-30,3.368,3.306,0.1042,0.004095,0.004101292677296087,0.08156957168849344
2016-03-31,3.313,3.3077,0.10445,0.00406,0.004066185533774691,0.010517018084760243
2016-04-01,3.342,3.323,0.10432499999999999,0.004,0.004006004000999486,0.027166216545138955
2016-04-04,3.351,3.3128,0.104125,0.003995,0.004000988995388477,0.051116810903186094
2016-04-05,3.3725,3.3075,0.10445,0.004005,0.004011019025398799,0.0852927483053012
2016-04-06,3.387,3.2935,0.1043,0.003725,0.0037302065905464588,0.12265705427758444
2016-04-07,3.395,3.285,0.102975,0.003715,0.003720178664590401,0.14506535297406864
2016-04-08,3.3825,3.3105,0.10235,0.003715,0.003720178664590401,0.0939299366139672
2016-04-11,3.2875,3.3088,0.10289999999999999,0.00369,0.0036951091784367396,-0.02190106596501573
2016-04-12,3.2665,3.3315,0.102625,0.003715,0.003720178664590401,-0.07235024347433439
2016-04-13,3.27,3.3275,0.0974,0.0037099999999999998,0.00371516472979061,-0.06388492338601204
2016-04-14,3.274,3.3285,0.0983,0.003685,0.003690095337560706,-0.06044957443363741
2016-04-15,3.2755,3.321,0.097475,0.003695,0.003700123038098191,-0.050185292736528275
2016-04-18,3.272,3.328,0.097775,0.003665,0.0036700401618985357,-0.06219861444675889
2016-04-19,3.25,3.346,0.09782500000000001,0.003715,0.003720178664590401,-0.10660739635073757
2016-04-20,3.2425,3.375,0.0977,0.003715,0.003720178664590401,-0.14485947989526837
2016-04-21,3.2682,3.3735,0.09835,0.003725,0.0037302065905464588,-0.11584452859329664
2016-04-22,3.2695,3.3615,0.097675,0.003715,0.003720178664590401,-0.10173276307126544
2016-04-25,3.2895,3.3517,0.098575,0.003735,0.0037402345916406343,-0.06871986655423179
2016-04-26,3.284,3.3785,0.097925,0.003755,0.003760290819250889,-0.10391973727096948
2016-04-27,3.2865,3.377,0.097725,0.00366,0.0036650264149444833,-0.0996754451434313
2016-04-28,3.2775,3.3695,0.09820000000000001,0.003775,0.0037803473474251614,-0.101438830233193
2016-04-29,3.2875,3.3685,0.097525,0.0038150000000000002,0.003820461305475753,-0.08930514486910135
2016-05-02,3.3035,3.379,0.097675,0.00381,0.0038154469949689407,-0.08293873099422688
2016-05-03,3.3325,3.376,0.0978,0.00377,0.003775333187203689,-0.046968183393299445
2016-05-04,3.331,3.3523,0.09762499999999999,0.00381,0.0038154469949689407,-0.02145478643912957
2016-05-05,3.321,3.3663,0.0984,0.003795,0.0038004041761654506,-0.04915089891429758
2016-05-06,3.3112,3.3845,0.097425,0.00378,0.0037853615264318297,-0.08038840642767486
2016-05-09,3.3355,3.3745,0.0977,0.003795,0.0038004041761654506,-0.04180606799090891
2016-05-10,3.3345,3.385,0.097775,0.00382,0.003825475634767317,-0.05475060474663562
2016-05-11,3.33,3.384,0.089775,0.0038250000000000003,0.0038304899828447425,-0.05872635437495377
2016-05-12,3.3265,3.3785,0.08470000000000001,0.003845,0.003850547563015061,-0.056540029862500396
2016-05-13,3.3365,3.3835,0.085425,0.003845,0.003850547563015061,-0.05077568660802556
2016-05-16,3.33,3.393,0.0852,0.00386,0.00386559094539618,-0.06864111114249649
2016-05-17,3.312,3.404,0.08495,0.003875,0.0038806344968522755,-0.10032597210641747
2016-05-18,3.327,3.417,0.08474999999999999,0.003915,0.003920751460673166,-0.09774204535173636
2016-05-19,3.3435,3.414,0.084375,0.0039000000000000003,0.003905707458341068,-0.07648454797369375
2016-05-20,3.3335,3.4085,0.090725,0.003885,0.0038906636250888305,-0.08159326534303069
2016-05-23,3.345,3.3755,0.09119999999999999,0.0039000000000000003,0.003905707458341068,-0.03188942871369582
2016-05-24,3.345,3.357,0.0913,0.00392,0.003925766165690181,-0.0103520619350429
2016-05-25,3.3395,3.3445,0.09202500000000001,0.00392,0.003925766165690181,-0.0020642276627029776
2016-05-26,3.3445,3.3385,0.091525,0.0039250000000000005,0.003930780889494168,0.01116737535898027
2016-05-27,3.351,3.3435,0.092425,0.003985,0.003990959040528708,0.013029758320876272
2016-05-30,3.366,3.3635,0.0928,0.00392,0.003925766165690181,0.006913860733351873
2016-05-31,3.377,3.3595,0.09117499999999999,0.003975,0.003980929160817714,0.025064336903037443
2016-06-01,3.367,3.3735,0.09065,0.00393,0.003935795632085792,-0.003779333249578909
2016-06-02,3.3727,3.346,0.0909,0.003935,0.003940810393463279,0.03637090647542074
2016-06-03,3.336,3.3695,0.092125,0.003985,0.003990959040528708,-0.035344761558232296
2016-06-06,3.3095,3.35,0.09230000000000001,0.003985,0.003990959040528708,-0.04368687672422833
2016-06-07,3.3015,3.3245,0.0883,0.003985,0.003990959040528708,-0.023505819802402073
2016-06-08,3.2975,3.321,0.08710000000000001,0.003985,0.003990959040528708,-0.024126518762981553
2016-06-09,3.3085,3.3195,0.08654999999999999,0.003985,0.003990959040528708,-0.009250946787519587
2016-06-10,3.3325,3.312,0.089575,0.003985,0.003990959040528708,0.029079962198156784
2016-06-13,3.325,3.345,0.08625,0.003995,0.004000988995388477,-0.019796495836163497
2016-06-14,3.34,3.3575,0.087425,0.003985,0.003990959040528708,-0.01677800821190467
2016-06-15,3.3116,3.336,0.08744999999999999,0.003985,0.003990959040528708,-0.025061704415203723
2016-06-16,3.3335,3.3205,0.0868,0.0039900000000000005,0.003995974008565106,0.019811419764285354
2016-06-17,3.3175,3.32,0.08915,0.003995,0.004000988995388477,0.0009803036914053376
2016-06-20,3.2885,3.317,0.08785,0.003995,0.004000988995388477,-0.030062748253602445
2016-06-21,3.2873,3.3175,0.08615,0.004005,0.004011019025398799,-0.03205181008905056
2016-06-22,3.2863,3.3175,0.0862,0.004025,0.0040310793108704335,-0.033209759832961705
2016-06-23,3.285,3.317,0.08654999999999999,0.0040550000000000004,0.004061170302710471,-0.034127543507791014
2016-06-24,3.312,3.315,0.08650000000000001,0.00406,0.004066185533774691,0.0004364877169793502
2016-06-27,3.3235,3.319,0.08737500000000001,0.004079999999999999,0.004086246645914393,0.009542812682020063
2016-06-28,3.3025,3.3155,0.09,0.0041199999999999995,0.004126369772033955,-0.01152987362238167
2016-06-30,3.2855,3.3135,0.0889,0.00421,0.0042166512023806835,-0.02929916175811287
2016-07-01,3.2865,3.3125,0.0897,0.004175,0.004181541033865699,-0.026976716688118407
