iter	CrossEntropy
1513	0.5115514129
1514	0.5115462261
1515	0.5115386513
1516	0.5115335257
1517	0.5115205531
1518	0.5115082544
1519	0.5115033484
1520	0.5114982697
1521	0.5114908986
1522	0.5114828768
1523	0.5114778985
1524	0.511470085
1525	0.5114654861
1526	0.5114608058
1527	0.5114569969
1528	0.5114495122
1529	0.5114442905
1530	0.5114349432
1531	0.5114305961
1532	0.5114196763
1533	0.5114155887
1534	0.5114076778
1535	0.5114044067
1536	0.5113992174
1537	0.5113929033
1538	0.5113879514
1539	0.5113840477
1540	0.5113723247
1541	0.5113660695
1542	0.5113524388
1543	0.5113416119
1544	0.5113360474
1545	0.511332048
1546	0.5113160964
1547	0.5113061788
1548	0.5112937824
1549	0.5112907889
1550	0.5112887226
1551	0.5112845191
1552	0.5112697843
1553	0.5112592981
1554	0.5112487204
1555	0.5112467539
1556	0.5112421067
1557	0.511230734
1558	0.5112216229
1559	0.5112170229
1560	0.5112132155
1561	0.5112084033
1562	0.5112049015
1563	0.51120087
1564	0.5111965083
1565	0.5111851593
1566	0.5111811802
1567	0.5111723628
1568	0.5111683791
1569	0.5111643604
1570	0.5111573115
1571	0.5111516629
1572	0.5111462307
1573	0.5111359356
1574	0.5111225554
1575	0.5111186149
1576	0.5111157579
1577	0.5111027699
1578	0.5110908856
1579	0.5110862628
1580	0.5110776263
1581	0.5110736258
1582	0.5110695036
1583	0.5110655884
1584	0.5110595903
1585	0.5110531102
1586	0.5110482684
1587	0.5110440503
1588	0.5110393999
1589	0.5110355498
1590	0.5110278722
1591	0.5110232701
1592	0.5110118311
1593	0.5110008235
1594	0.510996696
1595	0.5109890913
1596	0.5109834896
1597	0.510978875
1598	0.5109689986
1599	0.5109585732
1600	0.5109542443
1601	0.5109488926
1602	0.5109428422
1603	0.5109397594
1604	0.5109369823
1605	0.5109322958
1606	0.5109276182
1607	0.5109232173
1608	0.5109193639
1609	0.5109149913
1610	0.5109049417
1611	0.510899706
1612	0.5108927707
1613	0.5108882443
1614	0.5108811884
1615	0.5108754028
1616	0.5108700964
1617	0.5108664554
1618	0.5108566131
1619	0.5108514171
1620	0.5108469113
1621	0.5108417445
1622	0.5108393561
1623	0.5108357073
1624	0.5108260249
1625	0.5108157022
1626	0.5108122039
1627	0.5108085263
1628	0.5108038861
1629	0.5107972712
1630	0.510793441
1631	0.5107886452
1632	0.5107855666
1633	0.5107811981
1634	0.5107775351
1635	0.5107732919
1636	0.5107690182
1637	0.5107639675
1638	0.5107591385
1639	0.5107545972
1640	0.5107505192
1641	0.5107438282
1642	0.5107390588
1643	0.510731573
1644	0.5107226743
1645	0.510717774
1646	0.5107148174
1647	0.5107032495
1648	0.510691671
1649	0.5106810171
1650	0.5106780751
1651	0.5106737109
1652	0.5106642897
1653	0.5106571676
1654	0.5106517516
1655	0.5106473555
1656	0.5106408582
1657	0.5106388773
1658	0.5106263095
1659	0.5106201242
1660	0.5106152498
1661	0.510610786
1662	0.5106050898
1663	0.510602716
1664	0.5105975862
1665	0.5105943783
1666	0.5105899243
1667	0.5105854203
1668	0.5105833755
1669	0.5105772628
1670	0.5105723297
1671	0.5105686743
1672	0.5105649172
1673	0.5105583615
1674	0.5105540003
1675	0.5105499269
1676	0.510542689
1677	0.5105359795
1678	0.5105306053
1679	0.5105268357
1680	0.5105182763
1681	0.5105133668
1682	0.510503723
1683	0.5105000378
1684	0.5104944145
1685	0.5104886854
1686	0.5104855585
1687	0.5104816871
1688	0.5104756857
1689	0.5104621819
1690	0.5104569494
1691	0.5104539433
1692	0.5104474642
1693	0.510436011
1694	0.5104328148
1695	0.5104271242
1696	0.5104235951
1697	0.5104196963
1698	0.5104137771
1699	0.5104099999
1700	0.5104064679
1701	0.5104012589
1702	0.5103968487
1703	0.5103926817
1704	0.5103865126
1705	0.5103765151
1706	0.5103723399
1707	0.5103660815
1708	0.5103622608
1709	0.5103560503
1710	0.5103519289
1711	0.5103493959
1712	0.5103449281
1713	0.5103399386
1714	0.5103349469
1715	0.5103303413
1716	0.5103261482
1717	0.5103224774
1718	0.5103171222
1719	0.510314299
1720	0.510305061
1721	0.5102948696
1722	0.5102909804
1723	0.5102853088
1724	0.510273724
1725	0.5102699232
1726	0.5102670005
1727	0.5102594234
1728	0.5102546358
1729	0.5102512968
1730	0.5102472242
1731	0.5102423944
1732	0.5102384036
1733	0.5102334596
1734	0.510228772
1735	0.5102166819
1736	0.510212397
1737	0.5102017853
1738	0.5101925461
1739	0.5101807812
1740	0.5101743224
1741	0.510169801
1742	0.5101640845
1743	0.5101590667
1744	0.5101539005
1745	0.5101456872
1746	0.5101410941
1747	0.5101324718
1748	0.5101271653
1749	0.5101217929
1750	0.5101153433
1751	0.5101129605
1752	0.5101052923
1753	0.5101011898
1754	0.5100874758
1755	0.510083745
1756	0.510080092
1757	0.5100759541
1758	0.5100699766
1759	0.5100658991
1760	0.5100605617
1761	0.5100556378
1762	0.5100513926
1763	0.5100439514
1764	0.5100399142
1765	0.510036867
1766	0.5100291535
1767	0.5100250572
1768	0.5100192747
1769	0.5100140839
1770	0.5100089626
1771	0.510002928
1772	0.509998714
1773	0.5099910427
1774	0.509984605
1775	0.5099755244
1776	0.5099725348
1777	0.5099670436
1778	0.5099611715
1779	0.5099573335
1780	0.5099530256
1781	0.5099405732
1782	0.509937745
1783	0.5099330143
1784	0.509929187
1785	0.5099225547
1786	0.5099177087
1787	0.5099103422
1788	0.5098964297
1789	0.5098876847
1790	0.5098736429
1791	0.509862142
1792	0.5098580802
1793	0.5098517448
1794	0.5098471176
1795	0.5098380284
1796	0.509833623
1797	0.5098238192
1798	0.5098188467
1799	0.5098108935
1800	0.5098052431
1801	0.5097998703
1802	0.5097972079
1803	0.5097916337
1804	0.5097853586
1805	0.5097817451
1806	0.5097781627
1807	0.5097737212
1808	0.5097681299
1809	0.509759129
1810	0.5097551498
1811	0.5097414827
1812	0.5097370807
1813	0.5097324025
1814	0.5097285945
1815	0.5097188847
1816	0.509714615
1817	0.5097100363
1818	0.5097065632
1819	0.5097027817
1820	0.5096993163
1821	0.5096957021
1822	0.5096881498
1823	0.5096860109
1824	0.5096829105
1825	0.5096785955
1826	0.5096699897
1827	0.5096647254
1828	0.509659343
1829	0.5096539822
1830	0.5096499303
1831	0.5096434409
1832	0.5096376883
1833	0.5096327635
1834	0.509627518
1835	0.5096234601
1836	0.5096207959
1837	0.5096177227
1838	0.5096044329
1839	0.5095987939
1840	0.509593554
1841	0.5095899467
1842	0.5095875708
1843	0.5095829577
1844	0.5095791084
1845	0.5095747009
1846	0.5095707088
1847	0.509566457
1848	0.5095634766
1849	0.5095603117
1850	0.5095552833
1851	0.5095510431
1852	0.5095472488
1853	0.5095431426
1854	0.5095405833
1855	0.5095352005
1856	0.5095299143
1857	0.5095263063
1858	0.5095210399
1859	0.5095160424
1860	0.5095121351
1861	0.5095052991
1862	0.5095018835
1863	0.5094967601
1864	0.5094922273
1865	0.5094865594
1866	0.5094734495
1867	0.509467966
1868	0.5094638033
1869	0.5094605791
1870	0.509458165
1871	0.5094545621
1872	0.5094473694
1873	0.5094423048
1874	0.509434136
1875	0.5094303055
1876	0.5094241384
1877	0.5094195363
1878	0.5094102017
1879	0.5094004195
1880	0.5093963577
1881	0.5093912504
1882	0.50938618
1883	0.5093807973
1884	0.5093749413
1885	0.5093728677
1886	0.5093675786
1887	0.5093623476
1888	0.5093608258
1889	0.5093562571
1890	0.5093526531
1891	0.5093480417
1892	0.5093441131
1893	0.509340828
1894	0.5093381753
1895	0.5093358046
1896	0.5093323144
1897	0.509325306
1898	0.5093224141
1899	0.509318422
1900	0.509308428
1901	0.509303981
1902	0.5093002526
1903	0.5092879233
1904	0.5092841218
1905	0.5092762509
1906	0.5092713558
1907	0.5092665867
1908	0.509258976
1909	0.5092553434
1910	0.5092517596
1911	0.5092462552
1912	0.5092412156
1913	0.5092365455
1914	0.5092337657
1915	0.5092294933
1916	0.5092256594
1917	0.5092213825
1918	0.5092166906
1919	0.5092115692
1920	0.5092066968
1921	0.5092028364
1922	0.5091993522
1923	0.509196806
1924	0.5091925249
1925	0.5091839057
1926	0.5091740307
1927	0.509169899
1928	0.5091665686
1929	0.5091628296
1930	0.5091586977
1931	0.5091566907
1932	0.5091521462
1933	0.5091480825
1934	0.5091401879
1935	0.5091364885
1936	0.5091334
1937	0.5091309332
1938	0.5091294045
1939	0.5091267131
1940	0.5091216809
1941	0.509117365
1942	0.5091052763
1943	0.5091019791
1944	0.509097299
1945	0.5090920955
1946	0.5090860988
1947	0.5090808875
1948	0.5090771569
1949	0.5090742223
1950	0.5090705461
1951	0.5090675427
1952	0.5090606067
1953	0.5090548588
1954	0.509051283
1955	0.5090469518
1956	0.5090427037
1957	0.509034424
1958	0.5090307508
1959	0.5090278608
1960	0.5090227087
1961	0.5090180129
1962	0.5090143726
1963	0.5090082643
1964	0.5090003035
1965	0.5089912098
1966	0.5089870624
1967	0.5089839828
1968	0.5089801595
1969	0.5089767099
1970	0.5089729549
1971	0.5089669554
1972	0.5089621971
1973	0.5089600144
1974	0.5089552376
1975	0.5089530018
1976	0.5089496702
1977	0.5089452759
1978	0.5089401303
1979	0.5089359435
1980	0.5089283872
1981	0.5089245965
1982	0.5089207858
1983	0.5089156323
1984	0.5089120971
1985	0.5089095813
1986	0.5089047543
1987	0.5089005781
1988	0.5088971493
1989	0.5088913068
1990	0.5088788809
1991	0.5088729086
1992	0.5088680993
1993	0.5088653593
1994	0.5088588676
1995	0.5088521106
1996	0.5088469746
1997	0.5088439348
1998	0.5088404736
1999	0.5088380336
2000	0.5088313463
2001	0.5088282361
2002	0.5088240817
2003	0.5088176859
2004	0.5088113222
2005	0.5088074329
2006	0.5088026965
2007	0.5087990518
2008	0.5087943975
2009	0.5087905156
2010	0.508784792
2011	0.5087799426
2012	0.50877675
2013	0.5087732576
2014	0.5087695093
2015	0.5087665636
2016	0.5087575245
2017	0.5087536888
2018	0.5087494893
2019	0.5087449335
2020	0.5087412979
2021	0.5087387413
2022	0.5087342379
2023	0.5087285333
2024	0.5087245394
2025	0.5087150964
2026	0.5087088675
2027	0.5087013637
2028	0.5086983045
2029	0.5086944061
2030	0.5086921434
2031	0.5086886353
2032	0.5086853395
2033	0.5086829762
2034	0.5086791076
2035	0.5086752565
2036	0.5086662464
2037	0.5086636977
2038	0.508661143
2039	0.5086573908
2040	0.5086521481
2041	0.508648492
2042	0.5086446538
2043	0.5086415108
2044	0.5086372487
2045	0.5086317799
2046	0.5086278974
2047	0.5086255702
2048	0.5086214109
2049	0.5086184322
2050	0.5086134254
2051	0.5086100055
2052	0.5086053092
2053	0.5085995712
2054	0.5085921598
2055	0.5085902268
2056	0.5085866077
2057	0.5085824378
2058	0.5085779323
2059	0.5085687339
2060	0.5085629692
2061	0.5085589263
2062	0.5085503882
2063	0.5085467273
2064	0.5085411205
2065	0.5085320128
2066	0.5085264961
2067	0.5085170701
2068	0.5085118626
2069	0.50850721
2070	0.5085055619
2071	0.5085020993
2072	0.508499394
2073	0.5084943602
2074	0.5084908816
2075	0.5084867518
2076	0.5084841018
2077	0.5084758918
2078	0.5084725476
2079	0.5084639339
2080	0.5084563517
2081	0.5084532318
2082	0.5084458768
2083	0.508439722
2084	0.508435446
2085	0.5084319534
2086	0.5084264779
2087	0.5084197515
2088	0.5084142356
2089	0.5084110776
2090	0.5084076818
2091	0.5084032693
2092	0.5083993027
2093	0.5083926083
2094	0.5083884912
2095	0.5083855871
2096	0.5083823192
2097	0.5083789173
2098	0.5083750434
2099	0.5083717432
2100	0.5083695643
2101	0.5083641096
2102	0.508358461
2103	0.5083533086
2104	0.5083454473
2105	0.5083413193
2106	0.5083348123
2107	0.5083306587
2108	0.5083274987
2109	0.5083230157
2110	0.5083148583
2111	0.5083098779
2112	0.5083070262
2113	0.5083037037
2114	0.5082932674
2115	0.5082893552
2116	0.5082861649
2117	0.5082787001
2118	0.5082748299
2119	0.5082703278
2120	0.5082652567
2121	0.5082595903
2122	0.5082563227
2123	0.508252617
2124	0.5082489123
2125	0.5082414497
2126	0.5082363761
2127	0.5082319015
2128	0.5082284163
2129	0.5082245433
2130	0.5082208299
2131	0.5082157515
2132	0.50821151
2133	0.5082044861
2134	0.5082015347
2135	0.5081989842
2136	0.5081955473
2137	0.5081920623
2138	0.508187339
2139	0.5081825334
2140	0.5081801509
2141	0.5081775296
2142	0.5081742557
2143	0.5081707641
2144	0.5081657091
2145	0.5081631651
2146	0.5081578376
2147	0.5081529648
2148	0.5081495707
2149	0.5081445948
2150	0.5081416548
2151	0.508135523
2152	0.508123943
2153	0.508119487
2154	0.5081158004
2155	0.508110301
2156	0.5081054072
2157	0.5080995347
2158	0.5080885003
2159	0.508084547
2160	0.5080801109
2161	0.5080737269
2162	0.5080656815
2163	0.5080569807
2164	0.5080523586
2165	0.5080476536
2166	0.5080404679
2167	0.5080372038
2168	0.5080328036
2169	0.5080284763
2170	0.5080237783
2171	0.5080165769
2172	0.5080128139
2173	0.508007261
2174	0.5080014879
2175	0.5079971806
2176	0.5079920805
2177	0.5079894968
2178	0.5079823157
2179	0.5079781077
2180	0.5079749591
2181	0.5079711426
2182	0.5079660688
2183	0.5079618335
2184	0.5079602522
2185	0.5079560248
2186	0.5079532948
2187	0.5079515264
2188	0.5079483866
2189	0.5079456338
2190	0.5079423668
2191	0.507937363
2192	0.5079312053
2193	0.5079279644
2194	0.5079208469
2195	0.5079165589
2196	0.5079085964
2197	0.5079031653
2198	0.5078989273
2199	0.5078955321
2200	0.5078884994
2201	0.507884504
2202	0.5078804518
2203	0.5078754969
2204	0.5078706725
2205	0.5078672568
2206	0.5078642252
2207	0.5078591213
2208	0.5078537023
2209	0.5078489342
2210	0.50784205
2211	0.5078386016
2212	0.5078344709
2213	0.5078310723
2214	0.5078252163
2215	0.5078211743
2216	0.5078156134
2217	0.5078135219
2218	0.5078091087
2219	0.5078066961
2220	0.5078037987
2221	0.5078020926
2222	0.5077950623
2223	0.5077921314
2224	0.50778765
2225	0.5077841445
2226	0.5077751821
2227	0.5077705053
2228	0.5077662704
2229	0.5077620187
2230	0.5077574759
2231	0.5077521131
2232	0.5077473236
2233	0.5077390751
2234	0.5077370039
2235	0.5077311037
2236	0.5077215562
2237	0.5077166985
2238	0.5077125579
2239	0.5077051164
2240	0.5077003572
2241	0.5076932468
2242	0.5076894224
2243	0.5076861556
2244	0.5076847482
2245	0.5076816576
2246	0.5076758232
2247	0.5076742087
2248	0.5076703112
2249	0.5076670638
2250	0.5076616892
2251	0.5076597639
2252	0.5076539533
2253	0.5076499875
2254	0.5076465218
2255	0.5076356126
2256	0.5076252284
2257	0.5076222165
2258	0.507617591
2259	0.5076138013
2260	0.5076099617
2261	0.5076034439
2262	0.5075999378
2263	0.5075945844
2264	0.5075898895
2265	0.5075852036
2266	0.5075775775
2267	0.5075727036
2268	0.5075681278
2269	0.5075599
2270	0.507556059
2271	0.5075509991
2272	0.5075476049
2273	0.5075442797
2274	0.5075414864
2275	0.5075369825
2276	0.5075336801
2277	0.5075301526
2278	0.5075269076
2279	0.5075241919
2280	0.507519888
2281	0.5075175238
2282	0.5075135964
2283	0.5075062334
2284	0.5075022231
2285	0.507495454
2286	0.5074874665
2287	0.5074850503
2288	0.5074824548
2289	0.5074753021
2290	0.5074717731
2291	0.5074684865
2292	0.507462365
2293	0.5074586218
2294	0.5074556004
2295	0.5074488475
2296	0.5074436803
2297	0.5074387406
2298	0.5074324486
2299	0.5074294265
2300	0.5074255608
2301	0.5074213993
2302	0.5074184763
2303	0.5074134027
2304	0.5074099056
2305	0.5074055455
2306	0.5074009231
2307	0.5073968399
2308	0.5073923735
2309	0.5073885745
2310	0.507385009
2311	0.507380683
2312	0.5073777603
2313	0.5073743648
2314	0.5073712788
2315	0.5073635389
2316	0.5073593302
2317	0.5073538727
2318	0.5073459329
2319	0.507338573
2320	0.5073329272
2321	0.5073228476
2322	0.5073187146
2323	0.5073148973
2324	0.5073119572
2325	0.5073073656
2326	0.5073052293
2327	0.5073002007
2328	0.5072923269
2329	0.5072902566
2330	0.5072877868
2331	0.5072822948
2332	0.5072791577
2333	0.5072742342
2334	0.5072706332
2335	0.5072675464
2336	0.5072625046
2337	0.5072580872
2338	0.5072507512
2339	0.5072462295
2340	0.5072393402
2341	0.5072354633
2342	0.5072325011
2343	0.5072276737
2344	0.5072229968
2345	0.507217536
2346	0.5072147036
2347	0.5072092974
2348	0.5072059514
2349	0.5071997582
2350	0.5071940136
2351	0.5071904836
2352	0.5071875697
2353	0.5071854019
2354	0.5071821428
2355	0.5071755817
2356	0.5071712287
2357	0.5071685176
2358	0.5071643382
2359	0.5071586414
2360	0.5071554903
2361	0.5071508527
2362	0.5071477192
2363	0.5071436724
2364	0.5071393155
2365	0.5071355261
2366	0.5071287462
2367	0.5071227285
2368	0.5071144432
2369	0.5071118572
2370	0.5071082655
2371	0.5071046546
2372	0.5071013253
2373	0.5070968247
2374	0.5070885202
2375	0.5070849477
2376	0.5070822675
2377	0.5070784982
2378	0.5070742841
2379	0.5070715909
2380	0.5070663224
2381	0.5070621168
2382	0.5070591049
2383	0.5070540878
2384	0.5070473264
2385	0.507043153
2386	0.5070389299
2387	0.5070348499
2388	0.5070331475
2389	0.5070303921
2390	0.5070277047
2391	0.5070239037
2392	0.5070221154
2393	0.5070171584
2394	0.5070141898
2395	0.5070062046
2396	0.5070015758
2397	0.5069995769
2398	0.5069955884
2399	0.5069925478
2400	0.5069888356
2401	0.5069844389
2402	0.5069812341
2403	0.5069786753
2404	0.5069756234
2405	0.5069708294
2406	0.5069675068
2407	0.5069638046
2408	0.5069605738
2409	0.5069581491
2410	0.5069537722
2411	0.506948257
2412	0.5069442609
2413	0.506940712
2414	0.5069374274
2415	0.5069323967
2416	0.5069226787
2417	0.5069177232
2418	0.5069145509
2419	0.5069101758
2420	0.5069065653
2421	0.506902302
2422	0.5068987227
2423	0.5068955064
2424	0.5068929801
2425	0.5068912949
2426	0.5068880855
2427	0.5068866056
2428	0.50688252
2429	0.5068802382
2430	0.5068753667
2431	0.5068704923
2432	0.506864144
2433	0.5068612754
2434	0.5068575444
2435	0.5068523698
2436	0.5068489915
2437	0.5068456636
2438	0.5068418176
2439	0.5068384023
2440	0.5068365904
2441	0.5068336584
2442	0.5068297694
2443	0.5068254689
2444	0.5068223784
2445	0.5068187541
2446	0.5068158817
2447	0.5068113804
2448	0.506807834
2449	0.5068051788
2450	0.5068027961
2451	0.5067984117
2452	0.5067928201
2453	0.5067891047
2454	0.5067847541
2455	0.5067807688
2456	0.5067767648
2457	0.5067716443
2458	0.506768241
2459	0.5067654205
2460	0.5067619177
2461	0.5067591403
2462	0.5067530387
2463	0.5067482413
2464	0.5067450845
2465	0.5067410917
2466	0.5067389883
2467	0.5067355824
2468	0.5067317711
2469	0.5067233955
2470	0.5067199397
2471	0.5067155915
2472	0.5067123958
2473	0.5067100081
2474	0.506700322
2475	0.5066964897
2476	0.5066924579
2477	0.506690119
2478	0.5066870613
2479	0.5066841372
2480	0.5066819621
2481	0.5066777999
2482	0.5066751648
2483	0.5066710437
2484	0.5066683216
2485	0.5066637445
2486	0.5066601298
2487	0.5066579935
2488	0.5066535835
2489	0.5066511881
2490	0.5066475897
2491	0.5066437055
2492	0.5066349447
2493	0.5066315731
2494	0.5066291825
2495	0.5066231873
2496	0.5066200941
2497	0.5066129919
2498	0.5066043929
2499	0.5066007782
2500	0.5065956084
2501	0.5065911726
2502	0.5065875688
2503	0.5065825622
2504	0.5065731861
2505	0.5065680316
2506	0.5065641808
2507	0.5065604355
2508	0.5065568413
2509	0.506552947
2510	0.5065487347
2511	0.5065453364
2512	0.5065407677
2513	0.5065330596
2514	0.5065282604
2515	0.5065250985
2516	0.5065173914
2517	0.5065140942
2518	0.5065102112
2519	0.5065065535
2520	0.5065016675
2521	0.5064984826
2522	0.5064940038
2523	0.5064895
2524	0.5064852031
2525	0.5064760272
2526	0.5064727736
2527	0.5064695574
2528	0.5064667911
2529	0.5064635704
2530	0.5064604777
2531	0.5064577062
2532	0.5064552567
2533	0.5064468365
2534	0.5064431778
2535	0.5064381871
2536	0.5064348018
2537	0.5064330798
2538	0.5064293372
2539	0.5064225458
2540	0.5064199132
2541	0.5064152507
2542	0.5064118968
2543	0.5064051293
2544	0.5064017663
2545	0.5063973916
2546	0.5063935168
2547	0.5063905831
2548	0.5063879157
2549	0.5063852469
2550	0.5063819005
2551	0.5063790224
2552	0.5063754359
2553	0.5063702779
2554	0.5063617297
2555	0.5063590559
2556	0.5063544062
2557	0.5063493694
2558	0.5063454429
2559	0.5063419749
2560	0.5063380541
2561	0.5063292446
2562	0.5063267728
2563	0.5063231228
2564	0.5063190892
2565	0.5063151702
2566	0.5063104307
2567	0.5063063953
2568	0.5063028325
2569	0.5062986011
2570	0.5062965705
2571	0.506292541
2572	0.5062883648
2573	0.5062859182
2574	0.5062823902
2575	0.5062751808
2576	0.5062716321
2577	0.506269722
2578	0.5062653129
2579	0.5062634099
2580	0.5062596812
2581	0.5062556683
2582	0.5062515903
2583	0.5062482729
2584	0.5062393881
2585	0.5062353409
2586	0.5062305679
2587	0.5062271809
2588	0.5062191893
2589	0.5062154577
2590	0.5062092303
2591	0.5062055487
2592	0.5062011195
2593	0.5061980536
2594	0.5061927095
2595	0.5061864951
2596	0.5061844945
2597	0.506182208
2598	0.506178439
2599	0.506175661
2600	0.5061697272
2601	0.506165469
2602	0.5061622136
2603	0.5061590456
2604	0.5061538185
2605	0.5061512407
2606	0.5061487583
2607	0.506145776
2608	0.5061425709
2609	0.5061390147
2610	0.5061365798
2611	0.5061336059
2612	0.5061298015
2613	0.506125512
2614	0.5061199466
2615	0.5061164661
2616	0.5061128234
2617	0.5061078164
2618	0.5061054303
2619	0.5061026095
2620	0.5060985187
2621	0.5060913236
2622	0.5060877132
2623	0.5060838343
2624	0.5060805743
2625	0.5060753777
2626	0.5060745265
2627	0.5060718772
2628	0.5060684226
2629	0.5060645594
2630	0.5060613184
2631	0.5060566348
2632	0.506052163
2633	0.5060481568
2634	0.5060448275
2635	0.5060405582
2636	0.5060369306
2637	0.5060328796
2638	0.5060292454
2639	0.5060255431
2640	0.5060212972
2641	0.5060186369
2642	0.5060168595
2643	0.5060132303
2644	0.506009152
2645	0.5060040053
2646	0.5060005633
2647	0.5059960443
2648	0.5059946873
2649	0.5059893732
2650	0.5059846975
2651	0.5059814559
2652	0.5059786473
2653	0.5059747317
2654	0.5059705339
2655	0.5059659316
2656	0.5059616936
2657	0.5059566633
2658	0.5059529857
2659	0.5059501532
2660	0.5059477963
2661	0.5059443919
2662	0.5059409086
2663	0.5059372565
2664	0.5059344513
2665	0.5059308632
2666	0.50592666
2667	0.5059241261
2668	0.5059221598
2669	0.505920305
2670	0.5059174527
2671	0.5059142199
2672	0.5059097615
2673	0.5059068095
2674	0.5058992919
2675	0.5058915381
2676	0.5058877915
2677	0.5058832018
2678	0.5058764157
2679	0.5058728548
2680	0.5058680719
2681	0.5058655646
2682	0.5058582946
2683	0.5058526233
2684	0.5058492518
2685	0.5058459219
2686	0.5058415702
2687	0.5058377443
2688	0.5058335062
2689	0.505828352
2690	0.5058254551
2691	0.5058225702
2692	0.5058175819
2693	0.5058155196
2694	0.5058104676
2695	0.5058031492
2696	0.5057998314
2697	0.5057943912
2698	0.5057903752
2699	0.5057814081
2700	0.5057757279
2701	0.5057721919
2702	0.5057685485
2703	0.505765171
2704	0.5057624786
2705	0.5057544913
2706	0.5057507095
2707	0.5057451889
2708	0.5057428684
2709	0.5057362629
2710	0.5057323029
2711	0.5057247647
2712	0.50572111
2713	0.5057135381
2714	0.5057098113
2715	0.5057075173
2716	0.5056973914
2717	0.5056884127
2718	0.5056858213
2719	0.5056840761
2720	0.5056787723
2721	0.5056748564
2722	0.5056675676
2723	0.5056640579
2724	0.5056613676
2725	0.5056580625
2726	0.5056564579
2727	0.505653401
2728	0.5056486937
2729	0.5056466017
2730	0.5056435773
2731	0.5056408987
2732	0.5056370567
2733	0.5056328999
2734	0.5056309991
2735	0.5056264207
2736	0.5056240201
2737	0.5056217382
2738	0.5056182702
2739	0.5056128725
2740	0.5056093679
2741	0.5056069419
2742	0.50560206
2743	0.5056000954
2744	0.5055969463
2745	0.5055929345
2746	0.5055894472
2747	0.5055846872
2748	0.5055793034
2749	0.5055766583
2750	0.5055735781
2751	0.5055705623
2752	0.5055690884
2753	0.505565198
2754	0.5055617141
2755	0.5055580011
2756	0.5055541579
2757	0.5055476071
2758	0.5055430609
2759	0.5055402907
2760	0.5055364493
2761	0.5055284455
2762	0.5055248906
2763	0.5055228725
2764	0.5055194939
2765	0.5055162659
2766	0.5055147356
2767	0.505511033
2768	0.5055046456
2769	0.505502719
2770	0.505500484
2771	0.5054983294
2772	0.5054946415
2773	0.5054908807
2774	0.5054855191
2775	0.5054823403
2776	0.5054807687
2777	0.5054755736
2778	0.5054715924
2779	0.5054695143
2780	0.5054654134
2781	0.5054624023
2782	0.5054609153
2783	0.5054556689
2784	0.5054515677
2785	0.5054461263
2786	0.5054419082
2787	0.5054387478
2788	0.5054332712
2789	0.5054284149
2790	0.5054256707
2791	0.50542279
2792	0.5054193831
2793	0.5054165846
2794	0.5054123939
2795	0.505404878
2796	0.505400889
2797	0.5053990553
2798	0.5053911309
2799	0.505388936
2800	0.5053810503
2801	0.5053774204
2802	0.5053745576
2803	0.5053721427
2804	0.5053654128
2805	0.505360819
2806	0.5053560825
2807	0.5053525774
2808	0.5053507851
2809	0.5053470031
2810	0.505344247
2811	0.5053408045
2812	0.5053391009
2813	0.5053346474
2814	0.5053315009
2815	0.5053249572
2816	0.5053224608
2817	0.5053179314
2818	0.5053124943
2819	0.5053084751
2820	0.5053056298
2821	0.5053013925
2822	0.5052986304
2823	0.50529318
2824	0.5052889108
2825	0.5052853654
2826	0.50527972
2827	0.5052710507
2828	0.5052684974
2829	0.5052626642
2830	0.5052548419
2831	0.5052516775
2832	0.5052483439
2833	0.5052429658
2834	0.5052407737
2835	0.5052377114
2836	0.5052348524
2837	0.5052315952
2838	0.5052263893
2839	0.5052223293
2840	0.5052180914
2841	0.5052146961
2842	0.5052106531
2843	0.5052051897
2844	0.5051993003
2845	0.505195607
2846	0.5051918206
2847	0.5051889166
2848	0.505185568
2849	0.5051822732
2850	0.5051802228
2851	0.5051761555
2852	0.5051694017
2853	0.5051658232
2854	0.5051629565
2855	0.5051603446
2856	0.505158694
2857	0.50515466
2858	0.5051521558
2859	0.5051490826
2860	0.5051461664
2861	0.5051425195
2862	0.5051390595
2863	0.5051343796
2864	0.5051313124
2865	0.5051286001
2866	0.505125127
2867	0.505118476
2868	0.5051161803
2869	0.5051139426
2870	0.5051107815
2871	0.5051075459
2872	0.5050996617
2873	0.5050969756
2874	0.5050938288
2875	0.5050892701
2876	0.5050859417
2877	0.5050787152
2878	0.5050748535
2879	0.5050710477
2880	0.5050678366
2881	0.5050609121
2882	0.5050570288
2883	0.5050543237
2884	0.5050498025
2885	0.505046563
2886	0.5050431201
2887	0.505038154
2888	0.5050357714
2889	0.5050321063
2890	0.5050281254
2891	0.5050260277
2892	0.5050221132
2893	0.5050187869
2894	0.5050138865
2895	0.5050088073
2896	0.5050060905
2897	0.505001268
2898	0.5049972067
2899	0.5049925317
2900	0.5049883747
2901	0.5049855005
2902	0.5049817424
2903	0.5049797293
2904	0.5049765471
2905	0.5049732272
2906	0.5049698519
2907	0.5049661339
2908	0.5049628382
2909	0.5049585757
2910	0.5049573243
2911	0.5049527803
2912	0.504949654
2913	0.5049449819
2914	0.5049417134
2915	0.5049389542
2916	0.5049355434
2917	0.5049282258
2918	0.504924124
2919	0.5049199817
2920	0.5049150136
2921	0.5049105852
2922	0.5049051795
2923	0.5049025758
2924	0.5049002072
