iter	Passed	Remaining
2486	2189411	6614012
2487	2190315	6613204
2488	2191288	6612603
2489	2192328	6612203
2490	2193297	6611589
2491	2194325	6611154
2492	2195287	6610519
2493	2196201	6609737
2494	2197135	6609017
2495	2198170	6608601
2496	2199207	6608189
2497	2200217	6607698
2498	2201225	6607199
2499	2202069	6606209
2500	2202941	6605302
2501	2203959	6604830
2502	2204668	6603435
2503	2205476	6602335
2504	2206466	6601784
2505	2207444	6601193
2506	2208420	6600595
2507	2209290	6599683
2508	2210130	6598679
2509	2211051	6597918
2510	2212021	6597302
2511	2212786	6596076
2512	2213673	6595215
2513	2214643	6594598
2514	2215665	6594136
2515	2216706	6593732
2516	2217668	6593091
2517	2218490	6592034
2518	2219304	6590955
2519	2220243	6590246
2520	2221142	6589419
2521	2222138	6588878
2522	2223146	6588374
2523	2224091	6587680
2524	2224784	6586242
2525	2225650	6585317
2526	2226635	6584744
2527	2227580	6584050
2528	2228412	6583025
2529	2229352	6582316
2530	2230318	6581687
2531	2231231	6580899
2532	2232243	6580403
2533	2233087	6579411
2534	2233981	6578567
2535	2234899	6577796
2536	2235772	6576890
2537	2236655	6576014
2538	2237469	6574934
2539	2238468	6574399
2540	2239469	6573869
2541	2240308	6572865
2542	2241104	6571733
2543	2242098	6571181
2544	2243094	6570636
2545	2244063	6570011
2546	2244922	6569063
2547	2245689	6567849
2548	2246720	6567404
2549	2247719	6566866
2550	2248553	6565846
2551	2249442	6564987
2552	2250404	6564340
2553	2251352	6563653
2554	2252319	6563022
2555	2253317	6562479
2556	2254200	6561601
2557	2254955	6560351
2558	2255860	6559538
2559	2256922	6559180
2560	2257920	6558636
2561	2258799	6557749
2562	2259708	6556946
2563	2260652	6556246
2564	2261699	6555841
2565	2262650	6555161
2566	2263652	6554628
2567	2264497	6553638
2568	2265450	6552964
2569	2266353	6552141
2570	2267349	6551590
2571	2268178	6550557
2572	2269035	6549603
2573	2270065	6549148
2574	2271047	6548553
2575	2272024	6547947
2576	2272979	6547273
2577	2273882	6546451
2578	2274731	6545475
2579	2275666	6544746
2580	2276606	6544030
2581	2277556	6543343
2582	2278434	6542450
2583	2279522	6542158
2584	2280352	6541128
2585	2281227	6540223
2586	2282181	6539549
2587	2283112	6538807
2588	2283944	6537780
2589	2284817	6536870
2590	2285792	6536253
2591	2286637	6535265
2592	2287492	6534305
2593	2288448	6533635
2594	2289459	6533120
2595	2290421	6532466
2596	2291251	6531434
2597	2292269	6530938
2598	2293379	6530705
2599	2294401	6530220
2600	2295377	6529604
2601	2296182	6528501
2602	2297089	6527686
2603	2298029	6526968
2604	2299092	6526599
2605	2300097	6526063
2606	2301105	6525537
2607	2301909	6524431
2608	2302734	6523385
2609	2303675	6522668
2610	2304645	6522030
2611	2305505	6521083
2612	2306275	6519884
2613	2307286	6519363
2614	2308350	6518994
2615	2309271	6518219
2616	2310120	6517242
2617	2311022	6516411
2618	2312151	6516225
2619	2313031	6515332
2620	2313855	6514284
2621	2314900	6513859
2622	2316035	6513685
2623	2316954	6512903
2624	2317854	6512068
2625	2318749	6511218
2626	2319745	6510653
2627	2320839	6510359
2628	2321833	6509788
2629	2322670	6508774
2630	2323637	6508128
2631	2324607	6507487
2632	2325640	6507024
2633	2326572	6506277
2634	2327422	6505301
2635	2328310	6504431
2636	2329340	6503956
2637	2330197	6503001
2638	2331142	6502290
2639	2332119	6501666
2640	2333117	6501102
2641	2334074	6500424
2642	2335035	6499755
2643	2335940	6498932
2644	2336821	6498041
2645	2337735	6497242
2646	2338738	6496692
2647	2339627	6495824
2648	2340575	6495118
2649	2341452	6494217
2650	2342335	6493332
2651	2343334	6492767
2652	2344213	6491872
2653	2345068	6490909
2654	2346027	6490232
2655	2346959	6489483
2656	2347992	6489012
2657	2348931	6488281
2658	2349764	6487259
2659	2350561	6486136
2660	2351503	6485411
2661	2352481	6484788
2662	2353376	6483937
2663	2354194	6482871
2664	2355231	6482409
2665	2356152	6481629
2666	2356975	6480577
2667	2357896	6479796
2668	2358805	6478982
2669	2359627	6477929
2670	2360486	6476976
2671	2361360	6476065
2672	2362301	6475340
2673	2363245	6474620
2674	2364160	6473822
2675	2364940	6472655
2676	2365953	6472124
2677	2366988	6471652
2678	2367993	6471101
2679	2368826	6470077
2680	2369760	6469331
2681	2370715	6468641
2682	2371685	6467991
2683	2372593	6467174
2684	2373450	6466216
2685	2374271	6465160
2686	2375160	6464291
2687	2376109	6463584
2688	2377067	6462900
2689	2378026	6462219
2690	2378981	6461530
2691	2379922	6460800
2692	2380801	6459902
2693	2381801	6459332
2694	2382738	6458592
2695	2383934	6458553
2696	2384789	6457589
2697	2385673	6456705
2698	2386518	6455714
2699	2387520	6455147
2700	2388424	6454318
2701	2389408	6453700
2702	2390339	6452944
2703	2391145	6451848
2704	2392079	6451097
2705	2393021	6450368
2706	2394000	6449738
2707	2394928	6448973
2708	2395823	6448116
2709	2396729	6447291
2710	2397703	6446646
2711	2398537	6445626
2712	2399276	6444351
2713	2400304	6443853
2714	2401261	6443165
2715	2402255	6442574
2716	2403180	6441796
2717	2404258	6441431
2718	2405286	6440931
2719	2406299	6440389
2720	2407161	6439444
2721	2408004	6438448
2722	2408920	6437648
2723	2409847	6436874
2724	2410722	6435965
2725	2411781	6435546
2726	2412832	6435104
2727	2413970	6434894
2728	2414843	6433978
2729	2415686	6432983
2730	2416580	6432121
2731	2417593	6431578
2732	2418509	6430775
2733	2419510	6430198
2734	2420493	6429574
2735	2421339	6428584
2736	2422198	6427631
2737	2423162	6426955
2738	2424108	6426233
2739	2424824	6424898
2740	2425673	6423919
2741	2426724	6423473
2742	2427642	6422675
2743	2429439	6424201
2744	2430702	6424315
2745	2431942	6424367
2746	2432989	6423906
2747	2433857	6422973
2748	2434750	6422108
2749	2435831	6421738
2750	2436686	6420771
2751	2437450	6419564
2752	2438442	6418957
2753	2439501	6418529
2754	2440501	6417942
2755	2441410	6417118
2756	2442275	6416176
2757	2443215	6415432
2758	2444259	6414963
2759	2445240	6414327
2760	2446274	6413827
2761	2447088	6412753
2762	2448117	6412243
2763	2449049	6411476
2764	2449974	6410692
2765	2450954	6410053
2766	2452017	6409628
2767	2453066	6409167
2768	2454234	6409017
2769	2455268	6408516
2770	2456273	6407940
2771	2457194	6407142
2772	2458062	6406208
2773	2458885	6405158
2774	2459866	6404517
2775	2460881	6403965
2776	2461773	6403093
2777	2462600	6402051
2778	2463540	6401304
2779	2464506	6400625
2780	2465327	6399568
2781	2466188	6398616
2782	2467239	6398155
2783	2468233	6397547
2784	2469144	6396724
2785	2470146	6396137
2786	2470989	6395137
2787	2471807	6394071
2788	2472808	6393482
2789	2473780	6392816
2790	2474855	6392415
2791	2475737	6391517
2792	2476830	6391163
2793	2477835	6390579
2794	2478706	6389652
2795	2479519	6388575
2796	2480514	6387968
2797	2481454	6387218
2798	2482279	6386171
2799	2483234	6385459
2800	2484282	6384986
2801	2485259	6384331
2802	2486116	6383368
2803	2486941	6382321
2804	2487863	6381524
2805	2488870	6380945
2806	2489796	6380159
2807	2490834	6379657
2808	2491711	6378746
2809	2492650	6377991
2810	2493521	6377062
2811	2494501	6376413
2812	2495472	6375742
2813	2496305	6374716
2814	2497242	6373956
2815	2498371	6373687
2816	2499390	6373135
2817	2500193	6372033
2818	2501198	6371444
2819	2502063	6370502
2820	2502877	6369428
2821	2504113	6369427
2822	2504930	6368362
2823	2505799	6367427
2824	2506709	6366597
2825	2507745	6366088
2826	2508785	6365588
2827	2509771	6364950
2828	2510611	6363943
2829	2511518	6363104
2830	2512450	6362330
2831	2513423	6361660
2832	2514341	6360848
2833	2515199	6359886
2834	2516326	6359603
2835	2517192	6358663
2836	2518102	6357832
2837	2519027	6357039
2838	2519970	6356290
2839	2520779	6355204
2840	2521638	6354244
2841	2522641	6353646
2842	2523499	6352686
2843	2524252	6351458
2844	2525211	6350750
2845	2526223	6350177
2846	2527194	6349499
2847	2528127	6348725
2848	2529125	6348114
2849	2529915	6346981
2850	2530780	6346035
2851	2531803	6345488
2852	2532654	6344507
2853	2533503	6343523
2854	2534440	6342758
2855	2535311	6341829
2856	2536248	6341065
2857	2537199	6340336
2858	2538129	6339552
2859	2539039	6338721
2860	2540058	6338161
2861	2541085	6337621
2862	2542004	6336809
2863	2542826	6335756
2864	2543657	6334727
2865	2544632	6334056
2866	2545554	6333254
2867	2546534	6332596
2868	2547380	6331602
2869	2548248	6330665
2870	2549298	6330180
2871	2550410	6329848
2872	2551356	6329105
2873	2552174	6328043
2874	2553124	6327308
2875	2554083	6326595
2876	2555073	6325960
2877	2556054	6325302
2878	2557108	6324825
2879	2558144	6324302
2880	2559177	6323771
2881	2560120	6323018
2882	2561198	6322599
2883	2562106	6321757
2884	2562958	6320780
2885	2563857	6319917
2886	2564872	6319340
2887	2565855	6318684
2888	2566730	6317763
2889	2567584	6316792
2890	2568544	6316078
2891	2569653	6315732
2892	2570696	6315223
2893	2571651	6314497
2894	2572548	6313629
2895	2573308	6312425
2896	2574201	6311547
2897	2575285	6311138
2898	2576143	6310173
2899	2576992	6309188
2900	2577952	6308475
2901	2578871	6307660
2902	2579900	6307115
2903	2580698	6306005
2904	2581581	6305100
2905	2582563	6304441
2906	2583456	6303562
2907	2584301	6302566
2908	2585207	6301720
2909	2586033	6300680
2910	2587011	6300008
2911	2587863	6299030
2912	2588867	6298422
2913	2589808	6297659
2914	2590848	6297140
2915	2591759	6296304
2916	2592661	6295447
2917	2593687	6294891
2918	2594586	6294028
2919	2595619	6293488
2920	2596597	6292815
2921	2597528	6292028
2922	2598424	6291155
2923	2599374	6290416
2924	2600341	6289714
2925	2601271	6288926
2926	2602132	6287968
2927	2603036	6287114
2928	2603820	6285972
2929	2604632	6284898
2930	2605416	6283757
2931	2606464	6283251
2932	2607516	6282753
2933	2608432	6281929
2934	2609280	6280941
2935	2610132	6279965
2936	2611254	6279635
2937	2612273	6279059
2938	2613202	6278264
2939	2614054	6277286
2940	2614935	6276377
2941	2615877	6275615
2942	2616864	6274960
2943	2617838	6274275
2944	2618647	6273193
2945	2619726	6272759
2946	2620831	6272387
2947	2621890	6271903
2948	2622663	6270736
2949	2623582	6269917
2950	2624601	6269337
2951	2625467	6268392
2952	2626347	6267481
2953	2627274	6266680
2954	2628266	6266036
2955	2629252	6265376
2956	2630150	6264509
2957	2631109	6263783
2958	2632074	6263074
2959	2633050	6262391
2960	2633845	6261275
2961	2634786	6260508
2962	2635810	6259938
2963	2636848	6259400
2964	2637721	6258473
2965	2638768	6257956
2966	2639671	6257098
2967	2640468	6255988
2968	2641497	6255428
2969	2642434	6254650
2970	2643323	6253761
2971	2644216	6252877
2972	2645196	6252202
2973	2646243	6251683
2974	2647208	6250971
2975	2648244	6250427
2976	2649130	6249528
2977	2650056	6248723
2978	2651031	6248034
2979	2652119	6247610
2980	2653100	6246935
2981	2654118	6246345
2982	2655020	6245484
2983	2656034	6244885
2984	2656891	6243917
2985	2657816	6243110
2986	2658850	6242557
2987	2659806	6241822
2988	2660792	6241155
2989	2661701	6240310
2990	2662634	6239520
2991	2663550	6238690
2992	2664533	6238016
2993	2665343	6236939
2994	2666211	6235996
2995	2667139	6235194
2996	2668047	6234347
2997	2668931	6233441
2998	2669747	6232378
2999	2670701	6231637
3000	2671727	6231062
3001	2672755	6230493
3002	2673640	6229591
3003	2674449	6228511
3004	2675379	6227713
3005	2676394	6227113
3006	2677400	6226491
3007	2678342	6225720
3008	2679160	6224663
3009	2680134	6223966
3010	2681056	6223150
3011	2681847	6222028
3012	2682882	6221473
3013	2683812	6220674
3014	2684671	6219711
3015	2685571	6218843
3016	2686514	6218074
3017	2687570	6217566
3018	2688545	6216870
3019	2689587	6216331
3020	2690492	6215474
3021	2691353	6214515
3022	2692222	6213574
3023	2693227	6212949
3024	2694231	6212318
3025	2695256	6211737
3026	2696235	6211051
3027	2697076	6210044
3028	2697944	6209101
3029	2698920	6208408
3030	2699890	6207698
3031	2700692	6206604
3032	2701672	6205919
3033	2702660	6205251
3034	2703602	6204477
3035	2704463	6203519
3036	2705317	6202544
3037	2706321	6201911
3038	2707287	6201193
3039	2708426	6200872
3040	2709246	6199817
3041	2710151	6198959
3042	2711255	6198555
3043	2712254	6197910
3044	2713268	6197300
3045	2714168	6196431
3046	2714997	6195397
3047	2716006	6194775
3048	2716951	6194008
3049	2717802	6193025
3050	2718763	6192294
3051	2719773	6191673
3052	2720800	6191089
3053	2721570	6189925
3054	2722427	6188956
3055	2723468	6188405
3056	2724370	6187537
3057	2725199	6186506
3058	2726112	6185663
3059	2726922	6184588
3060	2727866	6183816
3061	2728855	6183148
3062	2729795	6182368
3063	2730791	6181713
3064	2731894	6181301
3065	2732836	6180525
3066	2733845	6179900
3067	2734804	6179160
3068	2735646	6178158
3069	2736422	6177005
3070	2737401	6176313
3071	2738425	6175719
3072	2739433	6175090
3073	2740356	6174270
3074	2741159	6173179
3075	2742152	6172518
3076	2743109	6171774
3077	2744096	6171096
3078	2744931	6170078
3079	2745795	6169124
3080	2746835	6168567
3081	2747848	6167948
3082	2748872	6167353
3083	2749840	6166634
3084	2750738	6165756
3085	2751578	6164748
3086	2752541	6164017
3087	2753452	6163168
3088	2754305	6162190
3089	2755217	6161345
3090	2756300	6160879
3091	2757279	6160182
3092	2758310	6159602
3093	2759159	6158614
3094	2760006	6157622
3095	2760984	6156924
3096	2761908	6156103
3097	2762703	6154996
3098	2763745	6154440
3099	2764707	6153704
3100	2765789	6153235
3101	2766770	6152540
3102	2767715	6151767
3103	2768533	6150710
3104	2769482	6149946
3105	2770461	6149247
3106	2771420	6148503
3107	2772277	6147535
3108	2773235	6146788
3109	2774231	6146126
3110	2775294	6145613
3111	2776433	6145267
3112	2777334	6144396
3113	2778183	6143407
3114	2779197	6142784
3115	2780208	6142155
3116	2781008	6141059
3117	2781912	6140192
3118	2782913	6139539
3119	2784062	6139215
3120	2784969	6138353
3121	2785909	6137566
3122	2786945	6136991
3123	2787913	6136266
3124	2788849	6135469
3125	2789728	6134547
3126	2790609	6133629
3127	2791548	6132839
3128	2792589	6132273
3129	2793582	6131601
3130	2794680	6131160
3131	2795630	6130392
3132	2796661	6129804
3133	2797482	6128753
3134	2798267	6127625
3135	2799541	6127568
3136	2800613	6127066
3137	2801606	6126392
3138	2802326	6125122
3139	2803256	6124312
3140	2804311	6123773
3141	2805290	6123069
3142	2806180	6122169
3143	2807083	6121299
3144	2808024	6120510
3145	2808935	6119657
3146	2809863	6118842
3147	2810731	6117895
3148	2811673	6117109
3149	2812680	6116463
3150	2813629	6115693
3151	2814497	6114745
3152	2815414	6113904
3153	2816252	6112892
3154	2817055	6111804
3155	2817969	6110957
3156	2818963	6110285
3157	2819842	6109361
3158	2820743	6108485
3159	2821724	6107783
3160	2822754	6107186
3161	2823518	6106015
3162	2824365	6105022
3163	2825404	6104445
3164	2826323	6103608
3165	2827124	6102517
3166	2828072	6101743
3167	2829033	6100996
3168	2830068	6100408
3169	2831087	6099788
3170	2832100	6099152
3171	2832946	6098158
3172	2833823	6097231
3173	2834850	6096625
3174	2835728	6095699
3175	2836549	6094652
3176	2837516	6093918
3177	2838488	6093193
3178	2839484	6092520
3179	2840458	6091800
3180	2841689	6091630
3181	2842493	6090546
3182	2843248	6089357
3183	2844321	6088849
3184	2845334	6088211
3185	2846247	6087361
3186	2847095	6086369
3187	2847910	6085308
3188	2848946	6084721
3189	2849895	6083947
3190	2850804	6083085
3191	2851749	6082302
3192	2852803	6081752
3193	2853800	6081079
3194	2854620	6080028
3195	2855473	6079049
3196	2856503	6078445
3197	2857370	6077495
3198	2858187	6076440
3199	2859122	6075635
3200	2860160	6075048
3201	2861094	6074240
3202	2862025	6073426
3203	2863135	6072993
3204	2864028	6072097
3205	2865020	6071412
3206	2865881	6070449
3207	2866721	6069443
3208	2867682	6068691
3209	2868699	6068059
3210	2869610	6067203
3211	2870536	6066377
3212	2871445	6065514
3213	2872461	6064879
3214	2873269	6063804
3215	2874112	6062803
3216	2875009	6061917
3217	2876004	6061237
3218	2877079	6060725
3219	2877995	6059877
3220	2878891	6058989
3221	2879903	6058344
3222	2880915	6057699
3223	2881849	6056889
3224	2882699	6055902
3225	2883711	6055258
3226	2884680	6054521
3227	2885660	6053808
3228	2886635	6053083
3229	2887485	6052097
3230	2888437	6051326
3231	2889536	6050860
3232	2890549	6050216
3233	2891569	6049585
3234	2892609	6048996
3235	2893471	6048034
3236	2894353	6047115
3237	2895297	6046326
3238	2896378	6045821
3239	2897296	6044977
3240	2898191	6044083
3241	2899078	6043174
3242	2900045	6042431
3243	2901016	6041697
3244	2901881	6040743
3245	2902932	6040174
3246	2903896	6039424
3247	2904932	6038824
3248	2905837	6037953
3249	2906636	6036859
3250	2907678	6036271
3251	2908576	6035385
3252	2909519	6034591
3253	2910584	6034050
3254	2911615	6033439
3255	2912737	6033015
3256	2913728	6032321
3257	2914644	6031471
3258	2915517	6030531
3259	2916463	6029742
3260	2917508	6029159
3261	2918484	6028432
3262	2919426	6027636
3263	2920495	6027101
3264	2921363	6026151
3265	2922233	6025204
3266	2923248	6024557
3267	2924240	6023863
3268	2925042	6022777
3269	2926006	6022026
3270	2927033	6021403
3271	2927973	6020599
3272	2928932	6019837
3273	2929877	6019044
3274	2931048	6018718
3275	2931995	6017929
3276	2933023	6017308
3277	2934012	6016605
3278	2934955	6015807
3279	2935848	6014909
3280	2936749	6014026
3281	2937673	6013189
3282	2938590	6012340
3283	2939596	6011671
3284	2940611	6011022
3285	2941427	6009963
3286	2942383	6009193
3287	2943244	6008229
3288	2944233	6007525
3289	2945247	6006873
3290	2946060	6005809
3291	2946922	6004847
3292	2947836	6003989
3293	2948828	6003291
3294	2949855	6002665
3295	2950723	6001714
3296	2951698	6000982
3297	2952731	6000366
3298	2953773	5999769
3299	2954668	5998871
3300	2955671	5998194
3301	2956640	5997449
3302	2957571	5996626
3303	2958464	5995724
3304	2959286	5994682
3305	2960309	5994045
3306	2961271	5993283
3307	2962286	5992630
3308	2963145	5991661
3309	2963937	5990557
3310	2964920	5989838
3311	2965908	5989128
3312	2966913	5988454
3313	2967852	5987647
3314	2968741	5986737
3315	2969760	5986091
3316	2970735	5985355
3317	2971772	5984745
3318	2972864	5984245
3319	2973759	5983347
3320	2974637	5982415
3321	2975531	5981517
3322	2976353	5980473
3323	2977318	5979715
3324	2978321	5979035
3325	2979365	5978438
3326	2980230	5977481
3327	2981152	5976636
3328	2982166	5975978
3329	2983147	5975252
3330	2983989	5974249
3331	2984966	5973516
3332	2985980	5972857
3333	2987009	5972228
3334	2987867	5971255
3335	2988753	5970340
3336	2989752	5969650
3337	2990715	5968887
3338	2991697	5968163
3339	2992760	5967599
3340	2993638	5966669
3341	2994538	5965779
3342	2995476	5964966
3343	2996356	5964040
3344	2997217	5963074
3345	2998084	5962119
3346	2999069	5961401
3347	3000116	5960804
3348	3001084	5960052
3349	3002140	5959473
3350	3003032	5958568
3351	3003851	5957520
3352	3004851	5956828
3353	3005772	5955983
3354	3006807	5955361
3355	3007716	5954490
3356	3008576	5953522
3357	3009493	5952667
3358	3010668	5952321
3359	3011668	5951629
3360	3012607	5950818
3361	3013585	5950082
3362	3014439	5949104
3363	3015145	5947831
3364	3016140	5947129
3365	3017146	5946449
3366	3018127	5945720
3367	3019150	5945073
3368	3020184	5944448
3369	3021213	5943812
3370	3022107	5942911
3371	3022962	5941932
3372	3023923	5941163
3373	3024876	5940376
3374	3025676	5939289
3375	3026680	5938604
3376	3027725	5938000
3377	3028549	5936960
3378	3029513	5936197
3379	3030490	5935458
3380	3031462	5934709
3381	3032426	5933943
3382	3033622	5933632
3383	3034590	5932875
3384	3035517	5932038
3385	3036315	5930947
3386	3037223	5930072
3387	3038233	5929397
3388	3039199	5928635
3389	3040323	5928181
3390	3041493	5927817
3391	3042548	5927229
3392	3043378	5926202
3393	3044230	5925218
3394	3045188	5924438
3395	3046061	5923494
3396	3047218	5923103
3397	3048157	5922289
3398	3049005	5921296
3399	3049844	5920286
3400	3050823	5919547
3401	3051855	5918912
3402	3052746	5918003
3403	3053723	5917261
3404	3054578	5916283
3405	3055448	5915333
3406	3056424	5914588
3407	3057348	5913745
3408	3058144	5912652
3409	3059169	5912001
3410	3060178	5911320
3411	3061205	5910675
3412	3061998	5909575
3413	3063047	5908972
3414	3064076	5908329
3415	3064933	5907353
3416	3065770	5906341
3417	3066843	5905781
3418	3067660	5904730
3419	3068522	5903765
3420	3069481	5902987
3421	3070318	5901973
3422	3071221	5901088
3423	3072286	5900512
3424	3073209	5899664
3425	3074270	5899082
3426	3075225	5898295
3427	3075903	5896977
3428	3076809	5896095
3429	3077798	5895375
3430	3078709	5894504
3431	3079559	5893515
3432	3080485	5892673
3433	3081477	5891958
3434	3082483	5891267
3435	3083482	5890564
3436	3084534	5889961
3437	3085355	5888918
3438	3086141	5887807
3439	3087142	5887109
3440	3088014	5886163
3441	3088858	5885164
3442	3089887	5884517
3443	3090680	5883420
3444	3091549	5882469
3445	3092509	5881691
3446	3093499	5880969
3447	3094570	5880401
3448	3095606	5879767
3449	3096730	5879300
3450	3097634	5878414
3451	3098679	5877796
3452	3099717	5877164
3453	3100725	5876475
3454	3101570	5875477
3455	3102691	5875003
3456	3103767	5874443
3457	3104769	5873741
3458	3105647	5872807
3459	3106631	5872072
3460	3107699	5871495
3461	3108687	5870767
3462	3109792	5870261
3463	3110684	5869351
3464	3111690	5868657
3465	3112573	5867731
3466	3113446	5866786
3467	3114304	5865811
3468	3115358	5865208
3469	3116343	5864473
3470	3117333	5863747
3471	3118128	5862657
3472	3118945	5861606
3473	3119975	5860956
3474	3120882	5860073
3475	3121869	5859343
3476	3122875	5858647
3477	3123789	5857779
3478	3124652	5856815
3479	3125643	5856090
3480	3126618	5855336
3481	3127470	5854351
3482	3128362	5853442
3483	3129439	5852878
3484	3130385	5852070
3485	3131404	5851396
3486	3132411	5850701
3487	3133297	5849779
3488	3134197	5848885
3489	3135186	5848155
3490	3136261	5847587
3491	3137070	5846521
3492	3137962	5845612
3493	3138958	5844894
3494	3139883	5844046
3495	3140834	5843245
3496	3141718	5842321
3497	3142700	5841576
3498	3143692	5840852
3499	3144671	5840104
3500	3145632	5839321
3501	3146506	5838377
3502	3147464	5837589
3503	3148450	5836854
3504	3149235	5835744
3505	3150216	5834998
3506	3151320	5834480
3507	3152313	5833757
3508	3153207	5832849
3509	3154372	5832443
3510	3155342	5831676
3511	3156242	5830780
3512	3157160	5829917
3513	3158184	5829250
3514	3159100	5828383
3515	3160014	5827513
3516	3160996	5826767
3517	3162073	5826197
3518	3162933	5825226
3519	3163863	5824384
3520	3164929	5823793
3521	3165889	5823007
3522	3166816	5822160
3523	3167702	5821237
3524	3168604	5820345
3525	3169600	5819623
3526	3170518	5818760
3527	3171504	5818019
3528	3172319	5816967
3529	3173283	5816187
3530	3174276	5815461
3531	3175219	5814643
3532	3176197	5813888
3533	3177247	5813265
3534	3178132	5812341
3535	3179143	5811647
3536	3179987	5810647
3537	3180841	5809666
3538	3181869	5809002
3539	3182689	5807958
3540	3183557	5807002
3541	3184531	5806241
3542	3185606	5805661
3543	3186673	5805068
3544	3187574	5804172
3545	3188604	5803512
3546	3189668	5802912
3547	3190480	5801854
3548	3191348	5800897
3549	3192381	5800242
3550	3193330	5799433
3551	3194095	5798289
3552	3194955	5797320
3553	3195790	5796304
3554	3196743	5795501
3555	3197742	5794784
3556	3198745	5794073
3557	3199656	5793195
3558	3200526	5792241
3559	3201569	5791602
3560	3202509	5790777
3561	3203504	5790050
3562	3204399	5789143
3563	3205273	5788198
3564	3206377	5787669
3565	3207401	5786993
3566	3208421	5786311
3567	3209331	5785431
3568	3210330	5784711
3569	3211306	5783949
3570	3212307	5783232
3571	3213338	5782570
3572	3214444	5782041
3573	3215486	5781397
3574	3216397	5780518
3575	3217255	5779543
3576	3218208	5778740
3577	3219189	5777986
3578	3220127	5777154
3579	3221007	5776219
3580	3222113	5775689
3581	3223077	5774906
3582	3224083	5774195
3583	3224980	5773291
3584	3225941	5772500
3585	3226993	5771873
3586	3228034	5771225
3587	3228955	5770363
3588	3229721	5769223
3589	3230796	5768636
3590	3231795	5767913
3591	3232789	5767181
3592	3233714	5766325
3593	3234754	5765674
3594	3235763	5764970
3595	3236736	5764198
3596	3237599	5763233
3597	3238589	5762493
3598	3239558	5761714
3599	3240390	5760693
3600	3241348	5759896
3601	3242205	5758919
3602	3243163	5758123
3603	3243928	5756983
3604	3244983	5756356
3605	3245917	5755517
3606	3246916	5754792
3607	3247777	5753823
3608	3248547	5752691
3609	3249577	5752022
3610	3250619	5751373
3611	3251700	5750792
3612	3252558	5749818
3613	3253479	5748953
3614	3254427	5748138
3615	3255361	5747296
3616	3256259	5746393
3617	3257068	5745332
3618	3257988	5744466
3619	3258977	5743721
3620	3259877	5742822
3621	3260680	5741750
3622	3261619	5740919
3623	3262517	5740013
3624	3263423	5739123
3625	3264330	5738236
3626	3265419	5737666
3627	3266294	5736722
3628	3267295	5735999
3629	3268330	5735333
3630	3269173	5734333
3631	3270072	5733431
3632	3271078	5732716
3633	3271969	5731798
3634	3272884	5730923
3635	3273848	5730135
3636	3275079	5729813
3637	3276015	5728975
3638	3277005	5728231
3639	3277781	5727113
3640	3278696	5726237
3641	3279722	5725557
3642	3280722	5724828
3643	3281636	5723952
3644	3282713	5723358
3645	3283693	5722596
3646	3284637	5721771
3647	3285500	5720805
3648	3286544	5720154
3649	3287599	5719522
3650	3288630	5718848
3651	3289527	5717940
3652	3290409	5717008
3653	3291389	5716243
3654	3292362	5715469
3655	3293268	5714577
3656	3294234	5713789
3657	3295095	5712820
3658	3296065	5712038
3659	3297032	5711253
3660	3297818	5710153
3661	3298738	5709285
3662	3299814	5708688
3663	3300635	5707648
3664	3301682	5707001
3665	3302684	5706275
3666	3303382	5705024
3667	3304267	5704095
3668	3305348	5703506
3669	3306260	5702623
3670	3307130	5701669
3671	3308142	5700960
3672	3309047	5700066
3673	3310077	5699387
3674	3311118	5698727
3675	3312211	5698157
3676	3313331	5697632
3677	3314303	5696853
3678	3315362	5696223
3679	3316458	5695656
3680	3317436	5694887
3681	3318445	5694171
3682	3319456	5693458
3683	3320450	5692716
3684	3321333	5691783
3685	3322337	5691058
3686	3323229	5690140
3687	3324068	5689132
3688	3325058	5688382
3689	3326095	5687713
3690	3327098	5686985
3691	3328146	5686335
3692	3329110	5685539
3693	3329985	5684593
3694	3330969	5683832
3695	3331954	5683073
3696	3332873	5682203
3697	3333751	5681260
3698	3334738	5680504
3699	3335755	5679799
3700	3336713	5678995
3701	3337591	5678052
3702	3338438	5677058
3703	3339349	5676173
3704	3340455	5675619
3705	3341414	5674814
3706	3342252	5673805
3707	3343161	5672915
3708	3344230	5672298
3709	3345268	5671627
3710	3346076	5670566
3711	3347092	5669859
3712	3348104	5669144
3713	3349028	5668280
3714	3349923	5667366
3715	3350710	5666271
3716	3351491	5665165
3717	3352378	5664238
3718	3353450	5663625
3719	3354386	5662780
3720	3355411	5662087
3721	3356405	5661341
3722	3357305	5660436
3723	3358155	5659447
3724	3359179	5658751
3725	3360025	5657756
3726	3360910	5656826
3727	3361892	5656059
3728	3362832	5655222
3729	3363759	5654362
3730	3364632	5653411
3731	3365553	5652542
3732	3366589	5651866
3733	3367672	5651267
3734	3368699	5650576
3735	3369714	5649863
3736	3370771	5649221
3737	3371658	5648295
3738	3372477	5647253
3739	3373467	5646498
3740	3374511	5645834
3741	3375291	5644727
3742	3376369	5644121
3743	3377372	5643387
3744	3378260	5642461
3745	3379225	5641664
3746	3380139	5640781
3747	3381226	5640188
3748	3382177	5639368
3749	3383204	5638673
3750	3384105	5637769
3751	3384957	5636784
3752	3385961	5636052
3753	3387010	5635394
3754	3387865	5634413
3755	3388917	5633760
3756	3389893	5632979
